firstAlg,secondAlg,step,firstOut,secondOut,firstGain,secondGain,firstPoints,secondPoints
titForTat,random,16,true,true,2,2,22,22
titForTat,random,17,true,false,0,3,22,25
titForTat,random,18,false,false,1,1,23,26
titForTat,random,19,false,false,1,1,24,27
titForTat,random,20,false,true,3,0,27,27
titForTat,random,21,true,true,2,2,29,29
titForTat,random,22,true,true,2,2,31,31
titForTat,random,23,true,false,0,3,31,34
titForTat,random,24,false,false,1,1,32,35
titForTat,random,25,false,true,3,0,35,35
titForTat,random,26,true,true,2,2,37,37
titForTat,random,27,true,true,2,2,39,39
titForTat,random,28,true,false,0,3,39,42
titForTat,random,29,false,false,1,1,40,43
titForTat,random,30,false,false,1,1,41,44
titForTat,random,31,false,true,3,0,44,44
titForTat,random,32,true,true,2,2,46,46
titForTat,random,33,true,false,0,3,46,49
titForTat,random,34,false,true,3,0,49,49
titForTat,random,35,true,false,0,3,49,52
titForTat,random,36,false,true,3,0,52,52
titForTat,random,37,true,false,0,3,52,55
titForTat,random,38,false,true,3,0,55,55
titForTat,random,39,true,false,0,3,55,58
titForTat,random,40,false,false,1,1,56,59
titForTat,random,41,false,false,1,1,57,60
titForTat,random,42,false,false,1,1,58,61
titForTat,random,43,false,false,1,1,59,62
titForTat,random,44,false,false,1,1,60,63
titForTat,random,45,false,false,1,1,61,64
titForTat,random,46,false,false,1,1,62,65
titForTat,random,47,false,true,3,0,65,65
titForTat,random,48,true,false,0,3,65,68
titForTat,random,49,false,false,1,1,66,69
titForTat,random,50,false,false,1,1,67,70
titForTat,random,51,false,true,3,0,70,70
titForTat,random,52,true,true,2,2,72,72
titForTat,random,53,true,true,2,2,74,74
titForTat,random,54,true,false,0,3,74,77
titForTat,random,55,false,false,1,1,75,78
titForTat,random,56,false,false,1,1,76,79
titForTat,random,57,false,true,3,0,79,79
titForTat,random,58,true,true,2,2,81,81
titForTat,random,59,true,false,0,3,81,84
titForTat,random,60,false,true,3,0,84,84
titForTat,random,61,true,false,0,3,84,87
titForTat,random,62,false,false,1,1,85,88
titForTat,random,63,false,false,1,1,86,89
titForTat,random,64,false,false,1,1,87,90
titForTat,random,65,false,false,1,1,88,91
titForTat,random,66,false,true,3,0,91,91
titForTat,random,67,true,false,0,3,91,94
titForTat,random,68,false,false,1,1,92,95
titForTat,random,69,false,true,3,0,95,95
titForTat,random,70,true,true,2,2,97,97
titForTat,random,71,true,true,2,2,99,99
titForTat,random,72,true,true,2,2,101,101
titForTat,random,73,true,false,0,3,101,104
titForTat,random,74,false,true,3,0,104,104
titForTat,random,75,true,true,2,2,106,106
titForTat,random,76,true,false,0,3,106,109
titForTat,random,77,false,false,1,1,107,110
titForTat,random,78,false,false,1,1,108,111
titForTat,random,79,false,true,3,0,111,111
titForTat,random,80,true,true,2,2,113,113
titForTat,random,81,true,false,0,3,113,116
titForTat,random,82,false,true,3,0,116,116
titForTat,random,83,true,false,0,3,116,119
titForTat,random,84,false,false,1,1,117,120
titForTat,random,85,false,true,3,0,120,120
titForTat,random,86,true,true,2,2,122,122
titForTat,random,87,true,false,0,3,122,125
titForTat,random,88,false,false,1,1,123,126
titForTat,random,89,false,true,3,0,126,126
titForTat,random,90,true,false,0,3,126,129
titForTat,random,91,false,false,1,1,127,130
titForTat,random,92,false,false,1,1,128,131
titForTat,random,93,false,true,3,0,131,131
titForTat,random,94,true,false,0,3,131,134
titForTat,random,95,false,true,3,0,134,134
titForTat,random,96,true,true,2,2,136,136
titForTat,random,97,true,false,0,3,136,139
titForTat,random,98,false,true,3,0,139,139
titForTat,random,99,true,true,2,2,141,141
titForTat,titForTat,0,true,true,2,2,2,2
titForTat,titForTat,1,true,true,2,2,4,4
titForTat,titForTat,2,true,true,2,2,6,6
titForTat,titForTat,3,true,true,2,2,8,8
titForTat,titForTat,4,true,true,2,2,10,10
titForTat,titForTat,5,true,true,2,2,12,12
titForTat,titForTat,6,true,true,2,2,14,14
titForTat,titForTat,7,true,true,2,2,16,16
titForTat,titForTat,8,true,true,2,2,18,18
titForTat,titForTat,9,true,true,2,2,20,20
titForTat,titForTat,10,true,true,2,2,22,22
titForTat,titForTat,11,true,true,2,2,24,24
titForTat,titForTat,12,true,true,2,2,26,26
titForTat,titForTat,13,true,true,2,2,28,28
titForTat,titForTat,14,true,true,2,2,30,30
titForTat,titForTat,15,true,true,2,2,32,32
titForTat,titForTat,16,true,true,2,2,34,34
titForTat,titForTat,17,true,true,2,2,36,36
titForTat,titForTat,18,true,true,2,2,38,38
titForTat,titForTat,19,true,true,2,2,40,40
titForTat,titForTat,20,true,true,2,2,42,42
titForTat,titForTat,21,true,true,2,2,44,44
titForTat,titForTat,22,true,true,2,2,46,46
titForTat,titForTat,23,true,true,2,2,48,48
titForTat,titForTat,24,true,true,2,2,50,50
titForTat,titForTat,25,true,true,2,2,52,52
titForTat,titForTat,26,true,true,2,2,54,54
titForTat,titForTat,27,true,true,2,2,56,56
titForTat,titForTat,28,true,true,2,2,58,58
titForTat,titForTat,29,true,true,2,2,60,60
titForTat,titForTat,30,true,true,2,2,62,62
titForTat,titForTat,31,true,true,2,2,64,64
titForTat,titForTat,32,true,true,2,2,66,66
titForTat,titForTat,33,true,true,2,2,68,68
titForTat,titForTat,34,true,true,2,2,70,70
titForTat,titForTat,35,true,true,2,2,72,72
titForTat,titForTat,36,true,true,2,2,74,74
titForTat,titForTat,37,true,true,2,2,76,76
titForTat,titForTat,38,true,true,2,2,78,78
titForTat,titForTat,39,true,true,2,2,80,80
titForTat,titForTat,40,true,true,2,2,82,82
titForTat,titForTat,41,true,true,2,2,84,84
titForTat,titForTat,42,true,true,2,2,86,86
titForTat,titForTat,43,true,true,2,2,88,88
titForTat,titForTat,44,true,true,2,2,90,90
titForTat,titForTat,45,true,true,2,2,92,92
titForTat,titForTat,46,true,true,2,2,94,94
titForTat,titForTat,47,true,true,2,2,96,96
titForTat,titForTat,48,true,true,2,2,98,98
titForTat,titForTat,49,true,true,2,2,100,100
titForTat,titForTat,50,true,true,2,2,102,102
titForTat,titForTat,51,true,true,2,2,104,104
titForTat,titForTat,52,true,true,2,2,106,106
titForTat,titForTat,53,true,true,2,2,108,108
titForTat,titForTat,54,true,true,2,2,110,110
titForTat,titForTat,55,true,true,2,2,112,112
titForTat,titForTat,56,true,true,2,2,114,114
titForTat,titForTat,57,true,true,2,2,116,116
titForTat,titForTat,58,true,true,2,2,118,118
titForTat,titForTat,59,true,true,2,2,120,120
titForTat,titForTat,60,true,true,2,2,122,122
titForTat,titForTat,61,true,true,2,2,124,124
titForTat,titForTat,62,true,true,2,2,126,126
titForTat,titForTat,63,true,true,2,2,128,128
titForTat,titForTat,64,true,true,2,2,130,130
titForTat,titForTat,65,true,true,2,2,132,132
titForTat,titForTat,66,true,true,2,2,134,134
titForTat,titForTat,67,true,true,2,2,136,136
titForTat,titForTat,68,true,true,2,2,138,138
titForTat,titForTat,69,true,true,2,2,140,140
titForTat,titForTat,70,true,true,2,2,142,142
titForTat,titForTat,71,true,true,2,2,144,144
titForTat,titForTat,72,true,true,2,2,146,146
titForTat,titForTat,73,true,true,2,2,148,148
titForTat,titForTat,74,true,true,2,2,150,150
titForTat,titForTat,75,true,true,2,2,152,152
titForTat,titForTat,76,true,true,2,2,154,154
titForTat,titForTat,77,true,true,2,2,156,156
titForTat,titForTat,78,true,true,2,2,158,158
titForTat,titForTat,79,true,true,2,2,160,160
titForTat,titForTat,80,true,true,2,2,162,162
titForTat,titForTat,81,true,true,2,2,164,164
titForTat,titForTat,82,true,true,2,2,166,166
titForTat,titForTat,83,true,true,2,2,168,168
titForTat,titForTat,84,true,true,2,2,170,170
titForTat,titForTat,85,true,true,2,2,172,172
titForTat,titForTat,86,true,true,2,2,174,174
titForTat,titForTat,87,true,true,2,2,176,176
titForTat,titForTat,88,true,true,2,2,178,178
titForTat,titForTat,89,true,true,2,2,180,180
titForTat,titForTat,90,true,true,2,2,182,182
titForTat,titForTat,91,true,true,2,2,184,184
titForTat,titForTat,92,true,true,2,2,186,186
titForTat,titForTat,93,true,true,2,2,188,188
titForTat,titForTat,94,true,true,2,2,190,190
titForTat,titForTat,95,true,true,2,2,192,192
titForTat,titForTat,96,true,true,2,2,194,194
titForTat,titForTat,97,true,true,2,2,196,196
titForTat,titForTat,98,true,true,2,2,198,198
titForTat,titForTat,99,true,true,2,2,200,200
titForTat,alwaysTrue,0,true,true,2,2,2,2
titForTat,alwaysTrue,1,true,true,2,2,4,4
titForTat,alwaysTrue,2,true,true,2,2,6,6
titForTat,alwaysTrue,3,true,true,2,2,8,8
titForTat,alwaysTrue,4,true,true,2,2,10,10
titForTat,alwaysTrue,5,true,true,2,2,12,12
titForTat,alwaysTrue,6,true,true,2,2,14,14
titForTat,alwaysTrue,7,true,true,2,2,16,16
titForTat,alwaysTrue,8,true,true,2,2,18,18
titForTat,alwaysTrue,9,true,true,2,2,20,20
titForTat,alwaysTrue,10,true,true,2,2,22,22
titForTat,alwaysTrue,11,true,true,2,2,24,24
titForTat,alwaysTrue,12,true,true,2,2,26,26
titForTat,alwaysTrue,13,true,true,2,2,28,28
titForTat,alwaysTrue,14,true,true,2,2,30,30
titForTat,alwaysTrue,15,true,true,2,2,32,32
titForTat,alwaysTrue,16,true,true,2,2,34,34
titForTat,alwaysTrue,17,true,true,2,2,36,36
titForTat,alwaysTrue,18,true,true,2,2,38,38
titForTat,alwaysTrue,19,true,true,2,2,40,40
titForTat,alwaysTrue,20,true,true,2,2,42,42
titForTat,alwaysTrue,21,true,true,2,2,44,44
titForTat,alwaysTrue,22,true,true,2,2,46,46
titForTat,alwaysTrue,23,true,true,2,2,48,48
titForTat,alwaysTrue,24,true,true,2,2,50,50
titForTat,alwaysTrue,25,true,true,2,2,52,52
titForTat,alwaysTrue,26,true,true,2,2,54,54
titForTat,alwaysTrue,27,true,true,2,2,56,56
titForTat,alwaysTrue,28,true,true,2,2,58,58
titForTat,alwaysTrue,29,true,true,2,2,60,60
titForTat,alwaysTrue,30,true,true,2,2,62,62
titForTat,alwaysTrue,31,true,true,2,2,64,64
titForTat,alwaysTrue,32,true,true,2,2,66,66
titForTat,alwaysTrue,33,true,true,2,2,68,68
titForTat,alwaysTrue,34,true,true,2,2,70,70
titForTat,alwaysTrue,35,true,true,2,2,72,72
titForTat,alwaysTrue,36,true,true,2,2,74,74
titForTat,alwaysTrue,37,true,true,2,2,76,76
titForTat,alwaysTrue,38,true,true,2,2,78,78
titForTat,alwaysTrue,39,true,true,2,2,80,80
titForTat,alwaysTrue,40,true,true,2,2,82,82
titForTat,alwaysTrue,41,true,true,2,2,84,84
titForTat,alwaysTrue,42,true,true,2,2,86,86
titForTat,alwaysTrue,43,true,true,2,2,88,88
titForTat,alwaysTrue,44,true,true,2,2,90,90
titForTat,alwaysTrue,45,true,true,2,2,92,92
titForTat,alwaysTrue,46,true,true,2,2,94,94
titForTat,alwaysTrue,47,true,true,2,2,96,96
titForTat,alwaysTrue,48,true,true,2,2,98,98
titForTat,alwaysTrue,49,true,true,2,2,100,100
titForTat,alwaysTrue,50,true,true,2,2,102,102
titForTat,alwaysTrue,51,true,true,2,2,104,104
titForTat,alwaysTrue,52,true,true,2,2,106,106
titForTat,alwaysTrue,53,true,true,2,2,108,108
titForTat,alwaysTrue,54,true,true,2,2,110,110
titForTat,alwaysTrue,55,true,true,2,2,112,112
titForTat,alwaysTrue,56,true,true,2,2,114,114
titForTat,alwaysTrue,57,true,true,2,2,116,116
titForTat,alwaysTrue,58,true,true,2,2,118,118
titForTat,alwaysTrue,59,true,true,2,2,120,120
titForTat,alwaysTrue,60,true,true,2,2,122,122
titForTat,alwaysTrue,61,true,true,2,2,124,124
titForTat,alwaysTrue,62,true,true,2,2,126,126
titForTat,alwaysTrue,63,true,true,2,2,128,128
titForTat,alwaysTrue,64,true,true,2,2,130,130
titForTat,alwaysTrue,65,true,true,2,2,132,132
titForTat,alwaysTrue,66,true,true,2,2,134,134
titForTat,alwaysTrue,67,true,true,2,2,136,136
titForTat,alwaysTrue,68,true,true,2,2,138,138
titForTat,alwaysTrue,69,true,true,2,2,140,140
titForTat,alwaysTrue,70,true,true,2,2,142,142
titForTat,alwaysTrue,71,true,true,2,2,144,144
titForTat,alwaysTrue,72,true,true,2,2,146,146
titForTat,alwaysTrue,73,true,true,2,2,148,148
titForTat,alwaysTrue,74,true,true,2,2,150,150
titForTat,alwaysTrue,75,true,true,2,2,152,152
titForTat,alwaysTrue,76,true,true,2,2,154,154
titForTat,alwaysTrue,77,true,true,2,2,156,156
titForTat,alwaysTrue,78,true,true,2,2,158,158
titForTat,alwaysTrue,79,true,true,2,2,160,160
titForTat,alwaysTrue,80,true,true,2,2,162,162
titForTat,alwaysTrue,81,true,true,2,2,164,164
titForTat,alwaysTrue,82,true,true,2,2,166,166
titForTat,alwaysTrue,83,true,true,2,2,168,168
titForTat,alwaysTrue,84,true,true,2,2,170,170
titForTat,alwaysTrue,85,true,true,2,2,172,172
titForTat,alwaysTrue,86,true,true,2,2,174,174
titForTat,alwaysTrue,87,true,true,2,2,176,176
titForTat,alwaysTrue,88,true,true,2,2,178,178
titForTat,alwaysTrue,89,true,true,2,2,180,180
titForTat,alwaysTrue,90,true,true,2,2,182,182
titForTat,alwaysTrue,91,true,true,2,2,184,184
titForTat,alwaysTrue,92,true,true,2,2,186,186
titForTat,alwaysTrue,93,true,true,2,2,188,188
titForTat,alwaysTrue,94,true,true,2,2,190,190
titForTat,alwaysTrue,95,true,true,2,2,192,192
titForTat,alwaysTrue,96,true,true,2,2,194,194
titForTat,alwaysTrue,97,true,true,2,2,196,196
titForTat,alwaysTrue,98,true,true,2,2,198,198
titForTat,alwaysTrue,99,true,true,2,2,200,200
titForTat,alwaysFalse,0,true,false,0,3,0,3
titForTat,alwaysFalse,1,false,false,1,1,1,4
titForTat,alwaysFalse,2,false,false,1,1,2,5
titForTat,alwaysFalse,3,false,false,1,1,3,6
titForTat,alwaysFalse,4,false,false,1,1,4,7
titForTat,alwaysFalse,5,false,false,1,1,5,8
titForTat,alwaysFalse,6,false,false,1,1,6,9
titForTat,alwaysFalse,7,false,false,1,1,7,10
titForTat,alwaysFalse,8,false,false,1,1,8,11
titForTat,alwaysFalse,9,false,false,1,1,9,12
titForTat,alwaysFalse,10,false,false,1,1,10,13
titForTat,alwaysFalse,11,false,false,1,1,11,14
titForTat,alwaysFalse,12,false,false,1,1,12,15
titForTat,alwaysFalse,13,false,false,1,1,13,16
titForTat,alwaysFalse,14,false,false,1,1,14,17
titForTat,alwaysFalse,15,false,false,1,1,15,18
titForTat,alwaysFalse,16,false,false,1,1,16,19
titForTat,alwaysFalse,17,false,false,1,1,17,20
titForTat,alwaysFalse,18,false,false,1,1,18,21
titForTat,alwaysFalse,19,false,false,1,1,19,22
titForTat,alwaysFalse,20,false,false,1,1,20,23
titForTat,alwaysFalse,21,false,false,1,1,21,24
titForTat,alwaysFalse,22,false,false,1,1,22,25
titForTat,alwaysFalse,23,false,false,1,1,23,26
titForTat,alwaysFalse,24,false,false,1,1,24,27
titForTat,alwaysFalse,25,false,false,1,1,25,28
titForTat,alwaysFalse,26,false,false,1,1,26,29
titForTat,alwaysFalse,27,false,false,1,1,27,30
titForTat,alwaysFalse,28,false,false,1,1,28,31
titForTat,alwaysFalse,29,false,false,1,1,29,32
titForTat,alwaysFalse,30,false,false,1,1,30,33
titForTat,alwaysFalse,31,false,false,1,1,31,34
titForTat,alwaysFalse,32,false,false,1,1,32,35
titForTat,alwaysFalse,33,false,false,1,1,33,36
titForTat,alwaysFalse,34,false,false,1,1,34,37
titForTat,alwaysFalse,35,false,false,1,1,35,38
titForTat,alwaysFalse,36,false,false,1,1,36,39
titForTat,alwaysFalse,37,false,false,1,1,37,40
titForTat,alwaysFalse,38,false,false,1,1,38,41
titForTat,alwaysFalse,39,false,false,1,1,39,42
titForTat,alwaysFalse,40,false,false,1,1,40,43
titForTat,alwaysFalse,41,false,false,1,1,41,44
titForTat,alwaysFalse,42,false,false,1,1,42,45
titForTat,alwaysFalse,43,false,false,1,1,43,46
titForTat,alwaysFalse,44,false,false,1,1,44,47
titForTat,alwaysFalse,45,false,false,1,1,45,48
titForTat,alwaysFalse,46,false,false,1,1,46,49
titForTat,alwaysFalse,47,false,false,1,1,47,50
titForTat,alwaysFalse,48,false,false,1,1,48,51
titForTat,alwaysFalse,49,false,false,1,1,49,52
titForTat,alwaysFalse,50,false,false,1,1,50,53
titForTat,alwaysFalse,51,false,false,1,1,51,54
titForTat,alwaysFalse,52,false,false,1,1,52,55
titForTat,alwaysFalse,53,false,false,1,1,53,56
titForTat,alwaysFalse,54,false,false,1,1,54,57
titForTat,alwaysFalse,55,false,false,1,1,55,58
titForTat,alwaysFalse,56,false,false,1,1,56,59
titForTat,alwaysFalse,57,false,false,1,1,57,60
titForTat,alwaysFalse,58,false,false,1,1,58,61
titForTat,alwaysFalse,59,false,false,1,1,59,62
titForTat,alwaysFalse,60,false,false,1,1,60,63
titForTat,alwaysFalse,61,false,false,1,1,61,64
titForTat,alwaysFalse,62,false,false,1,1,62,65
titForTat,alwaysFalse,63,false,false,1,1,63,66
titForTat,alwaysFalse,64,false,false,1,1,64,67
titForTat,alwaysFalse,65,false,false,1,1,65,68
titForTat,alwaysFalse,66,false,false,1,1,66,69
titForTat,alwaysFalse,67,false,false,1,1,67,70
titForTat,alwaysFalse,68,false,false,1,1,68,71
titForTat,alwaysFalse,69,false,false,1,1,69,72
titForTat,alwaysFalse,70,false,false,1,1,70,73
titForTat,alwaysFalse,71,false,false,1,1,71,74
titForTat,alwaysFalse,72,false,false,1,1,72,75
titForTat,alwaysFalse,73,false,false,1,1,73,76
titForTat,alwaysFalse,74,false,false,1,1,74,77
titForTat,alwaysFalse,75,false,false,1,1,75,78
titForTat,alwaysFalse,76,false,false,1,1,76,79
titForTat,alwaysFalse,77,false,false,1,1,77,80
titForTat,alwaysFalse,78,false,false,1,1,78,81
titForTat,alwaysFalse,79,false,false,1,1,79,82
titForTat,alwaysFalse,80,false,false,1,1,80,83
titForTat,alwaysFalse,81,false,false,1,1,81,84
titForTat,alwaysFalse,82,false,false,1,1,82,85
titForTat,alwaysFalse,83,false,false,1,1,83,86
titForTat,alwaysFalse,84,false,false,1,1,84,87
titForTat,alwaysFalse,85,false,false,1,1,85,88
titForTat,alwaysFalse,86,false,false,1,1,86,89
titForTat,alwaysFalse,87,false,false,1,1,87,90
titForTat,alwaysFalse,88,false,false,1,1,88,91
titForTat,alwaysFalse,89,false,false,1,1,89,92
titForTat,alwaysFalse,90,false,false,1,1,90,93
titForTat,alwaysFalse,91,false,false,1,1,91,94
titForTat,alwaysFalse,92,false,false,1,1,92,95
titForTat,alwaysFalse,93,false,false,1,1,93,96
titForTat,alwaysFalse,94,false,false,1,1,94,97
titForTat,alwaysFalse,95,false,false,1,1,95,98
titForTat,alwaysFalse,96,false,false,1,1,96,99
titForTat,alwaysFalse,97,false,false,1,1,97,100
titForTat,alwaysFalse,98,false,false,1,1,98,101
titForTat,alwaysFalse,99,false,false,1,1,99,102
titForTat,forgivingTitForTat,0,true,true,2,2,2,2
titForTat,forgivingTitForTat,1,true,true,2,2,4,4
titForTat,forgivingTitForTat,2,true,true,2,2,6,6
titForTat,forgivingTitForTat,3,true,true,2,2,8,8
titForTat,forgivingTitForTat,4,true,true,2,2,10,10
titForTat,forgivingTitForTat,5,true,true,2,2,12,12
titForTat,forgivingTitForTat,6,true,true,2,2,14,14
titForTat,forgivingTitForTat,7,true,true,2,2,16,16
titForTat,forgivingTitForTat,8,true,true,2,2,18,18
titForTat,forgivingTitForTat,9,true,true,2,2,20,20
titForTat,forgivingTitForTat,10,true,true,2,2,22,22
titForTat,forgivingTitForTat,11,true,true,2,2,24,24
titForTat,forgivingTitForTat,12,true,true,2,2,26,26
titForTat,forgivingTitForTat,13,true,true,2,2,28,28
titForTat,forgivingTitForTat,14,true,true,2,2,30,30
titForTat,forgivingTitForTat,15,true,true,2,2,32,32
titForTat,forgivingTitForTat,16,true,true,2,2,34,34
titForTat,forgivingTitForTat,17,true,true,2,2,36,36
titForTat,forgivingTitForTat,18,true,true,2,2,38,38
titForTat,forgivingTitForTat,19,true,true,2,2,40,40
titForTat,forgivingTitForTat,20,true,true,2,2,42,42
titForTat,forgivingTitForTat,21,true,true,2,2,44,44
titForTat,forgivingTitForTat,22,true,true,2,2,46,46
titForTat,forgivingTitForTat,23,true,true,2,2,48,48
titForTat,forgivingTitForTat,24,true,true,2,2,50,50
titForTat,forgivingTitForTat,25,true,true,2,2,52,52
titForTat,forgivingTitForTat,26,true,true,2,2,54,54
titForTat,forgivingTitForTat,27,true,true,2,2,56,56
titForTat,forgivingTitForTat,28,true,true,2,2,58,58
titForTat,forgivingTitForTat,29,true,true,2,2,60,60
titForTat,forgivingTitForTat,30,true,true,2,2,62,62
titForTat,forgivingTitForTat,31,true,true,2,2,64,64
titForTat,forgivingTitForTat,32,true,true,2,2,66,66
titForTat,forgivingTitForTat,33,true,true,2,2,68,68
titForTat,forgivingTitForTat,34,true,true,2,2,70,70
titForTat,forgivingTitForTat,35,true,true,2,2,72,72
titForTat,forgivingTitForTat,36,true,true,2,2,74,74
titForTat,forgivingTitForTat,37,true,true,2,2,76,76
titForTat,forgivingTitForTat,38,true,true,2,2,78,78
titForTat,forgivingTitForTat,39,true,true,2,2,80,80
titForTat,forgivingTitForTat,40,true,true,2,2,82,82
titForTat,forgivingTitForTat,41,true,true,2,2,84,84
titForTat,forgivingTitForTat,42,true,true,2,2,86,86
titForTat,forgivingTitForTat,43,true,true,2,2,88,88
titForTat,forgivingTitForTat,44,true,true,2,2,90,90
titForTat,forgivingTitForTat,45,true,true,2,2,92,92
titForTat,forgivingTitForTat,46,true,true,2,2,94,94
titForTat,forgivingTitForTat,47,true,true,2,2,96,96
titForTat,forgivingTitForTat,48,true,true,2,2,98,98
titForTat,forgivingTitForTat,49,true,true,2,2,100,100
titForTat,forgivingTitForTat,50,true,true,2,2,102,102
titForTat,forgivingTitForTat,51,true,true,2,2,104,104
titForTat,forgivingTitForTat,52,true,true,2,2,106,106
titForTat,forgivingTitForTat,53,true,true,2,2,108,108
titForTat,forgivingTitForTat,54,true,true,2,2,110,110
titForTat,forgivingTitForTat,55,true,true,2,2,112,112
titForTat,forgivingTitForTat,56,true,true,2,2,114,114
titForTat,forgivingTitForTat,57,true,true,2,2,116,116
titForTat,forgivingTitForTat,58,true,true,2,2,118,118
titForTat,forgivingTitForTat,59,true,true,2,2,120,120
titForTat,forgivingTitForTat,60,true,true,2,2,122,122
titForTat,forgivingTitForTat,61,true,true,2,2,124,124
titForTat,forgivingTitForTat,62,true,true,2,2,126,126
titForTat,forgivingTitForTat,63,true,true,2,2,128,128
titForTat,forgivingTitForTat,64,true,true,2,2,130,130
titForTat,forgivingTitForTat,65,true,true,2,2,132,132
titForTat,forgivingTitForTat,66,true,true,2,2,134,134
titForTat,forgivingTitForTat,67,true,true,2,2,136,136
titForTat,forgivingTitForTat,68,true,true,2,2,138,138
titForTat,forgivingTitForTat,69,true,true,2,2,140,140
titForTat,forgivingTitForTat,70,true,true,2,2,142,142
titForTat,forgivingTitForTat,71,true,true,2,2,144,144
titForTat,forgivingTitForTat,72,true,true,2,2,146,146
titForTat,forgivingTitForTat,73,true,true,2,2,148,148
titForTat,forgivingTitForTat,74,true,true,2,2,150,150
titForTat,forgivingTitForTat,75,true,true,2,2,152,152
titForTat,forgivingTitForTat,76,true,true,2,2,154,154
titForTat,forgivingTitForTat,77,true,true,2,2,156,156
titForTat,forgivingTitForTat,78,true,true,2,2,158,158
titForTat,forgivingTitForTat,79,true,true,2,2,160,160
titForTat,forgivingTitForTat,80,true,true,2,2,162,162
titForTat,forgivingTitForTat,81,true,true,2,2,164,164
titForTat,forgivingTitForTat,82,true,true,2,2,166,166
titForTat,forgivingTitForTat,83,true,true,2,2,168,168
titForTat,forgivingTitForTat,84,true,true,2,2,170,170
titForTat,forgivingTitForTat,85,true,true,2,2,172,172
titForTat,forgivingTitForTat,86,true,true,2,2,174,174
titForTat,forgivingTitForTat,87,true,true,2,2,176,176
titForTat,forgivingTitForTat,88,true,true,2,2,178,178
titForTat,forgivingTitForTat,89,true,true,2,2,180,180
titForTat,forgivingTitForTat,90,true,true,2,2,182,182
titForTat,forgivingTitForTat,91,true,true,2,2,184,184
titForTat,forgivingTitForTat,92,true,true,2,2,186,186
titForTat,forgivingTitForTat,93,true,true,2,2,188,188
titForTat,forgivingTitForTat,94,true,true,2,2,190,190
titForTat,forgivingTitForTat,95,true,true,2,2,192,192
titForTat,forgivingTitForTat,96,true,true,2,2,194,194
titForTat,forgivingTitForTat,97,true,true,2,2,196,196
titForTat,forgivingTitForTat,98,true,true,2,2,198,198
titForTat,forgivingTitForTat,99,true,true,2,2,200,200
titForTat,strategyChecker,0,true,false,0,3,0,3
titForTat,strategyChecker,1,false,false,1,1,1,4
titForTat,strategyChecker,2,false,true,3,0,4,4
titForTat,strategyChecker,3,true,false,0,3,4,7
titForTat,strategyChecker,4,false,true,3,0,7,7
titForTat,strategyChecker,5,true,true,2,2,9,9
titForTat,strategyChecker,6,true,true,2,2,11,11
titForTat,strategyChecker,7,true,true,2,2,13,13
titForTat,strategyChecker,8,true,true,2,2,15,15
titForTat,strategyChecker,9,true,true,2,2,17,17
titForTat,strategyChecker,10,true,true,2,2,19,19
titForTat,strategyChecker,11,true,true,2,2,21,21
titForTat,strategyChecker,12,true,true,2,2,23,23
titForTat,strategyChecker,13,true,true,2,2,25,25
titForTat,strategyChecker,14,true,true,2,2,27,27
titForTat,strategyChecker,15,true,true,2,2,29,29
titForTat,strategyChecker,16,true,true,2,2,31,31
titForTat,strategyChecker,17,true,true,2,2,33,33
titForTat,strategyChecker,18,true,true,2,2,35,35
titForTat,strategyChecker,19,true,true,2,2,37,37
titForTat,strategyChecker,20,true,true,2,2,39,39
titForTat,strategyChecker,21,true,true,2,2,41,41
titForTat,strategyChecker,22,true,true,2,2,43,43
titForTat,strategyChecker,23,true,true,2,2,45,45
titForTat,strategyChecker,24,true,true,2,2,47,47
titForTat,strategyChecker,25,true,true,2,2,49,49
titForTat,strategyChecker,26,true,true,2,2,51,51
titForTat,strategyChecker,27,true,true,2,2,53,53
titForTat,strategyChecker,28,true,true,2,2,55,55
titForTat,strategyChecker,29,true,true,2,2,57,57
titForTat,strategyChecker,30,true,true,2,2,59,59
titForTat,strategyChecker,31,true,true,2,2,61,61
titForTat,strategyChecker,32,true,true,2,2,63,63
titForTat,strategyChecker,33,true,true,2,2,65,65
titForTat,strategyChecker,34,true,true,2,2,67,67
titForTat,strategyChecker,35,true,true,2,2,69,69
titForTat,strategyChecker,36,true,true,2,2,71,71
titForTat,strategyChecker,37,true,true,2,2,73,73
titForTat,strategyChecker,38,true,true,2,2,75,75
titForTat,strategyChecker,39,true,true,2,2,77,77
titForTat,strategyChecker,40,true,true,2,2,79,79
titForTat,strategyChecker,41,true,true,2,2,81,81
titForTat,strategyChecker,42,true,true,2,2,83,83
titForTat,strategyChecker,43,true,true,2,2,85,85
titForTat,strategyChecker,44,true,true,2,2,87,87
titForTat,strategyChecker,45,true,true,2,2,89,89
titForTat,strategyChecker,46,true,true,2,2,91,91
titForTat,strategyChecker,47,true,true,2,2,93,93
titForTat,strategyChecker,48,true,true,2,2,95,95
titForTat,strategyChecker,49,true,true,2,2,97,97
titForTat,strategyChecker,50,true,true,2,2,99,99
titForTat,strategyChecker,51,true,true,2,2,101,101
titForTat,strategyChecker,52,true,true,2,2,103,103
titForTat,strategyChecker,53,true,true,2,2,105,105
titForTat,strategyChecker,54,true,true,2,2,107,107
titForTat,strategyChecker,55,true,true,2,2,109,109
titForTat,strategyChecker,56,true,true,2,2,111,111
